stage1_order,branch,group,n3,n32,n32_lane,quartic_lane,source_chunk_role,source_chunk,source_block_k,source_branch_pos,source_after_top_split_pos,low_input_pos,high_input_pos,top_zeta_mont,top_zeta_normal,top_split_formula,twist_table,twist_index,twist_mont,twist_normal,operation,ld4_load_chunk_low,ld4_load_chunk_high,ld4_vector_lane,ld4_staging_expr,ld4_staging_coeff_offset,ld4_staging_byte_offset,dft3_ld4_load_row,dft3_ld4_output_register,ld3_staging_expr,ld3_staging_coeff_offset,ld3_staging_byte_offset,dft3_ld3_load_group,dft3_ld3_output_register,notes
401,1,0,0,4,4,1,B,4,36,145,529,145,529,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,36,-1181,3418,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],4,tmp_ld4[branch1][group0][n30][n32_lane4][q1],401,802,ld4_tmp_ld4_branch1_group0_n30,x0_q1_vlane4,tmp_ld3[branch1][q1][group0][n32_lane4][n30],492,984,ld3_tmp_ld3_branch1_q1_group0,x0_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
402,1,0,0,4,4,2,B,4,36,146,530,146,530,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,36,-1181,3418,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],4,tmp_ld4[branch1][group0][n30][n32_lane4][q2],402,804,ld4_tmp_ld4_branch1_group0_n30,x0_q2_vlane4,tmp_ld3[branch1][q2][group0][n32_lane4][n30],588,1176,ld3_tmp_ld3_branch1_q2_group0,x0_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
403,1,0,0,4,4,3,B,4,36,147,531,147,531,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,36,-1181,3418,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],4,tmp_ld4[branch1][group0][n30][n32_lane4][q3],403,806,ld4_tmp_ld4_branch1_group0_n30,x0_q3_vlane4,tmp_ld3[branch1][q3][group0][n32_lane4][n30],684,1368,ld3_tmp_ld3_branch1_q3_group0,x0_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
404,1,0,0,5,5,0,C,8,69,276,660,276,660,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,69,-1444,3020,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],5,tmp_ld4[branch1][group0][n30][n32_lane5][q0],404,808,ld4_tmp_ld4_branch1_group0_n30,x0_q0_vlane5,tmp_ld3[branch1][q0][group0][n32_lane5][n30],399,798,ld3_tmp_ld3_branch1_q0_group0,x0_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
405,1,0,0,5,5,1,C,8,69,277,661,277,661,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,69,-1444,3020,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],5,tmp_ld4[branch1][group0][n30][n32_lane5][q1],405,810,ld4_tmp_ld4_branch1_group0_n30,x0_q1_vlane5,tmp_ld3[branch1][q1][group0][n32_lane5][n30],495,990,ld3_tmp_ld3_branch1_q1_group0,x0_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
406,1,0,0,5,5,2,C,8,69,278,662,278,662,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,69,-1444,3020,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],5,tmp_ld4[branch1][group0][n30][n32_lane5][q2],406,812,ld4_tmp_ld4_branch1_group0_n30,x0_q2_vlane5,tmp_ld3[branch1][q2][group0][n32_lane5][n30],591,1182,ld3_tmp_ld3_branch1_q2_group0,x0_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
407,1,0,0,5,5,3,C,8,69,279,663,279,663,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,69,-1444,3020,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],5,tmp_ld4[branch1][group0][n30][n32_lane5][q3],407,814,ld4_tmp_ld4_branch1_group0_n30,x0_q3_vlane5,tmp_ld3[branch1][q3][group0][n32_lane5][n30],687,1374,ld3_tmp_ld3_branch1_q3_group0,x0_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
408,1,0,0,6,6,0,A,0,6,24,408,24,408,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,6,-1045,548,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],6,tmp_ld4[branch1][group0][n30][n32_lane6][q0],408,816,ld4_tmp_ld4_branch1_group0_n30,x0_q0_vlane6,tmp_ld3[branch1][q0][group0][n32_lane6][n30],402,804,ld3_tmp_ld3_branch1_q0_group0,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
409,1,0,0,6,6,1,A,0,6,25,409,25,409,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,6,-1045,548,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],6,tmp_ld4[branch1][group0][n30][n32_lane6][q1],409,818,ld4_tmp_ld4_branch1_group0_n30,x0_q1_vlane6,tmp_ld3[branch1][q1][group0][n32_lane6][n30],498,996,ld3_tmp_ld3_branch1_q1_group0,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
410,1,0,0,6,6,2,A,0,6,26,410,26,410,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,6,-1045,548,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],6,tmp_ld4[branch1][group0][n30][n32_lane6][q2],410,820,ld4_tmp_ld4_branch1_group0_n30,x0_q2_vlane6,tmp_ld3[branch1][q2][group0][n32_lane6][n30],594,1188,ld3_tmp_ld3_branch1_q2_group0,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
411,1,0,0,6,6,3,A,0,6,27,411,27,411,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,6,-1045,548,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],6,tmp_ld4[branch1][group0][n30][n32_lane6][q3],411,822,ld4_tmp_ld4_branch1_group0_n30,x0_q3_vlane6,tmp_ld3[branch1][q3][group0][n32_lane6][n30],690,1380,ld3_tmp_ld3_branch1_q3_group0,x0_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
412,1,0,0,7,7,0,B,4,39,156,540,156,540,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,39,-1427,1797,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],7,tmp_ld4[branch1][group0][n30][n32_lane7][q0],412,824,ld4_tmp_ld4_branch1_group0_n30,x0_q0_vlane7,tmp_ld3[branch1][q0][group0][n32_lane7][n30],405,810,ld3_tmp_ld3_branch1_q0_group0,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
413,1,0,0,7,7,1,B,4,39,157,541,157,541,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,39,-1427,1797,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],7,tmp_ld4[branch1][group0][n30][n32_lane7][q1],413,826,ld4_tmp_ld4_branch1_group0_n30,x0_q1_vlane7,tmp_ld3[branch1][q1][group0][n32_lane7][n30],501,1002,ld3_tmp_ld3_branch1_q1_group0,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
414,1,0,0,7,7,2,B,4,39,158,542,158,542,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,39,-1427,1797,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],7,tmp_ld4[branch1][group0][n30][n32_lane7][q2],414,828,ld4_tmp_ld4_branch1_group0_n30,x0_q2_vlane7,tmp_ld3[branch1][q2][group0][n32_lane7][n30],597,1194,ld3_tmp_ld3_branch1_q2_group0,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
415,1,0,0,7,7,3,B,4,39,159,543,159,543,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,39,-1427,1797,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],7,tmp_ld4[branch1][group0][n30][n32_lane7][q3],415,830,ld4_tmp_ld4_branch1_group0_n30,x0_q3_vlane7,tmp_ld3[branch1][q3][group0][n32_lane7][n30],693,1386,ld3_tmp_ld3_branch1_q3_group0,x0_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
416,1,0,1,0,0,0,C,8,64,256,640,256,640,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,64,1265,1520,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],0,tmp_ld4[branch1][group0][n31][n32_lane0][q0],416,832,ld4_tmp_ld4_branch1_group0_n31,x1_q0_vlane0,tmp_ld3[branch1][q0][group0][n32_lane0][n31],385,770,ld3_tmp_ld3_branch1_q0_group0,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
417,1,0,1,0,0,1,C,8,64,257,641,257,641,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,64,1265,1520,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],0,tmp_ld4[branch1][group0][n31][n32_lane0][q1],417,834,ld4_tmp_ld4_branch1_group0_n31,x1_q1_vlane0,tmp_ld3[branch1][q1][group0][n32_lane0][n31],481,962,ld3_tmp_ld3_branch1_q1_group0,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
418,1,0,1,0,0,2,C,8,64,258,642,258,642,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,64,1265,1520,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],0,tmp_ld4[branch1][group0][n31][n32_lane0][q2],418,836,ld4_tmp_ld4_branch1_group0_n31,x1_q2_vlane0,tmp_ld3[branch1][q2][group0][n32_lane0][n31],577,1154,ld3_tmp_ld3_branch1_q2_group0,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
419,1,0,1,0,0,3,C,8,64,259,643,259,643,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,64,1265,1520,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],0,tmp_ld4[branch1][group0][n31][n32_lane0][q3],419,838,ld4_tmp_ld4_branch1_group0_n31,x1_q3_vlane0,tmp_ld3[branch1][q3][group0][n32_lane0][n31],673,1346,ld3_tmp_ld3_branch1_q3_group0,x1_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
420,1,0,1,1,1,0,A,0,1,4,388,4,388,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,1,779,1100,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],1,tmp_ld4[branch1][group0][n31][n32_lane1][q0],420,840,ld4_tmp_ld4_branch1_group0_n31,x1_q0_vlane1,tmp_ld3[branch1][q0][group0][n32_lane1][n31],388,776,ld3_tmp_ld3_branch1_q0_group0,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
421,1,0,1,1,1,1,A,0,1,5,389,5,389,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,1,779,1100,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],1,tmp_ld4[branch1][group0][n31][n32_lane1][q1],421,842,ld4_tmp_ld4_branch1_group0_n31,x1_q1_vlane1,tmp_ld3[branch1][q1][group0][n32_lane1][n31],484,968,ld3_tmp_ld3_branch1_q1_group0,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
422,1,0,1,1,1,2,A,0,1,6,390,6,390,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,1,779,1100,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],1,tmp_ld4[branch1][group0][n31][n32_lane1][q2],422,844,ld4_tmp_ld4_branch1_group0_n31,x1_q2_vlane1,tmp_ld3[branch1][q2][group0][n32_lane1][n31],580,1160,ld3_tmp_ld3_branch1_q2_group0,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
423,1,0,1,1,1,3,A,0,1,7,391,7,391,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,1,779,1100,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],1,tmp_ld4[branch1][group0][n31][n32_lane1][q3],423,846,ld4_tmp_ld4_branch1_group0_n31,x1_q3_vlane1,tmp_ld3[branch1][q3][group0][n32_lane1][n31],676,1352,ld3_tmp_ld3_branch1_q3_group0,x1_vlane1,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
424,1,0,1,2,2,0,B,4,34,136,520,136,520,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,34,-1199,1866,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],2,tmp_ld4[branch1][group0][n31][n32_lane2][q0],424,848,ld4_tmp_ld4_branch1_group0_n31,x1_q0_vlane2,tmp_ld3[branch1][q0][group0][n32_lane2][n31],391,782,ld3_tmp_ld3_branch1_q0_group0,x1_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
425,1,0,1,2,2,1,B,4,34,137,521,137,521,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,34,-1199,1866,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],2,tmp_ld4[branch1][group0][n31][n32_lane2][q1],425,850,ld4_tmp_ld4_branch1_group0_n31,x1_q1_vlane2,tmp_ld3[branch1][q1][group0][n32_lane2][n31],487,974,ld3_tmp_ld3_branch1_q1_group0,x1_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
426,1,0,1,2,2,2,B,4,34,138,522,138,522,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,34,-1199,1866,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],2,tmp_ld4[branch1][group0][n31][n32_lane2][q2],426,852,ld4_tmp_ld4_branch1_group0_n31,x1_q2_vlane2,tmp_ld3[branch1][q2][group0][n32_lane2][n31],583,1166,ld3_tmp_ld3_branch1_q2_group0,x1_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
427,1,0,1,2,2,3,B,4,34,139,523,139,523,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,34,-1199,1866,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],2,tmp_ld4[branch1][group0][n31][n32_lane2][q3],427,854,ld4_tmp_ld4_branch1_group0_n31,x1_q3_vlane2,tmp_ld3[branch1][q3][group0][n32_lane2][n31],679,1358,ld3_tmp_ld3_branch1_q3_group0,x1_vlane2,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
428,1,0,1,3,3,0,C,8,67,268,652,268,652,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,67,-582,2826,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],3,tmp_ld4[branch1][group0][n31][n32_lane3][q0],428,856,ld4_tmp_ld4_branch1_group0_n31,x1_q0_vlane3,tmp_ld3[branch1][q0][group0][n32_lane3][n31],394,788,ld3_tmp_ld3_branch1_q0_group0,x1_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
429,1,0,1,3,3,1,C,8,67,269,653,269,653,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,67,-582,2826,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],3,tmp_ld4[branch1][group0][n31][n32_lane3][q1],429,858,ld4_tmp_ld4_branch1_group0_n31,x1_q1_vlane3,tmp_ld3[branch1][q1][group0][n32_lane3][n31],490,980,ld3_tmp_ld3_branch1_q1_group0,x1_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
430,1,0,1,3,3,2,C,8,67,270,654,270,654,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,67,-582,2826,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],3,tmp_ld4[branch1][group0][n31][n32_lane3][q2],430,860,ld4_tmp_ld4_branch1_group0_n31,x1_q2_vlane3,tmp_ld3[branch1][q2][group0][n32_lane3][n31],586,1172,ld3_tmp_ld3_branch1_q2_group0,x1_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
431,1,0,1,3,3,3,C,8,67,271,655,271,655,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,67,-582,2826,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],3,tmp_ld4[branch1][group0][n31][n32_lane3][q3],431,862,ld4_tmp_ld4_branch1_group0_n31,x1_q3_vlane3,tmp_ld3[branch1][q3][group0][n32_lane3][n31],682,1364,ld3_tmp_ld3_branch1_q3_group0,x1_vlane3,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
432,1,0,1,4,4,0,A,0,4,16,400,16,400,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,4,-1058,2500,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],4,tmp_ld4[branch1][group0][n31][n32_lane4][q0],432,864,ld4_tmp_ld4_branch1_group0_n31,x1_q0_vlane4,tmp_ld3[branch1][q0][group0][n32_lane4][n31],397,794,ld3_tmp_ld3_branch1_q0_group0,x1_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
433,1,0,1,4,4,1,A,0,4,17,401,17,401,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,4,-1058,2500,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],4,tmp_ld4[branch1][group0][n31][n32_lane4][q1],433,866,ld4_tmp_ld4_branch1_group0_n31,x1_q1_vlane4,tmp_ld3[branch1][q1][group0][n32_lane4][n31],493,986,ld3_tmp_ld3_branch1_q1_group0,x1_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
434,1,0,1,4,4,2,A,0,4,18,402,18,402,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,4,-1058,2500,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],4,tmp_ld4[branch1][group0][n31][n32_lane4][q2],434,868,ld4_tmp_ld4_branch1_group0_n31,x1_q2_vlane4,tmp_ld3[branch1][q2][group0][n32_lane4][n31],589,1178,ld3_tmp_ld3_branch1_q2_group0,x1_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
435,1,0,1,4,4,3,A,0,4,19,403,19,403,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,4,-1058,2500,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],4,tmp_ld4[branch1][group0][n31][n32_lane4][q3],435,870,ld4_tmp_ld4_branch1_group0_n31,x1_q3_vlane4,tmp_ld3[branch1][q3][group0][n32_lane4][n31],685,1370,ld3_tmp_ld3_branch1_q3_group0,x1_vlane4,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
436,1,0,1,5,5,0,B,4,37,148,532,148,532,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,37,732,2041,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],5,tmp_ld4[branch1][group0][n31][n32_lane5][q0],436,872,ld4_tmp_ld4_branch1_group0_n31,x1_q0_vlane5,tmp_ld3[branch1][q0][group0][n32_lane5][n31],400,800,ld3_tmp_ld3_branch1_q0_group0,x1_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
437,1,0,1,5,5,1,B,4,37,149,533,149,533,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,37,732,2041,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],5,tmp_ld4[branch1][group0][n31][n32_lane5][q1],437,874,ld4_tmp_ld4_branch1_group0_n31,x1_q1_vlane5,tmp_ld3[branch1][q1][group0][n32_lane5][n31],496,992,ld3_tmp_ld3_branch1_q1_group0,x1_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
438,1,0,1,5,5,2,B,4,37,150,534,150,534,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,37,732,2041,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],5,tmp_ld4[branch1][group0][n31][n32_lane5][q2],438,876,ld4_tmp_ld4_branch1_group0_n31,x1_q2_vlane5,tmp_ld3[branch1][q2][group0][n32_lane5][n31],592,1184,ld3_tmp_ld3_branch1_q2_group0,x1_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
439,1,0,1,5,5,3,B,4,37,151,535,151,535,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,37,732,2041,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],5,tmp_ld4[branch1][group0][n31][n32_lane5][q3],439,878,ld4_tmp_ld4_branch1_group0_n31,x1_q3_vlane5,tmp_ld3[branch1][q3][group0][n32_lane5][n31],688,1376,ld3_tmp_ld3_branch1_q3_group0,x1_vlane5,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
440,1,0,1,6,6,0,C,8,70,280,664,280,664,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,70,-1637,3280,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],6,tmp_ld4[branch1][group0][n31][n32_lane6][q0],440,880,ld4_tmp_ld4_branch1_group0_n31,x1_q0_vlane6,tmp_ld3[branch1][q0][group0][n32_lane6][n31],403,806,ld3_tmp_ld3_branch1_q0_group0,x1_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
441,1,0,1,6,6,1,C,8,70,281,665,281,665,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,70,-1637,3280,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],6,tmp_ld4[branch1][group0][n31][n32_lane6][q1],441,882,ld4_tmp_ld4_branch1_group0_n31,x1_q1_vlane6,tmp_ld3[branch1][q1][group0][n32_lane6][n31],499,998,ld3_tmp_ld3_branch1_q1_group0,x1_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
442,1,0,1,6,6,2,C,8,70,282,666,282,666,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,70,-1637,3280,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],6,tmp_ld4[branch1][group0][n31][n32_lane6][q2],442,884,ld4_tmp_ld4_branch1_group0_n31,x1_q2_vlane6,tmp_ld3[branch1][q2][group0][n32_lane6][n31],595,1190,ld3_tmp_ld3_branch1_q2_group0,x1_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
443,1,0,1,6,6,3,C,8,70,283,667,283,667,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,70,-1637,3280,top_split_then_twist_then_store_dft3_input,a[256..287],a[640..671],6,tmp_ld4[branch1][group0][n31][n32_lane6][q3],443,886,ld4_tmp_ld4_branch1_group0_n31,x1_q3_vlane6,tmp_ld3[branch1][q3][group0][n32_lane6][n31],691,1382,ld3_tmp_ld3_branch1_q3_group0,x1_vlane6,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
444,1,0,1,7,7,0,A,0,7,28,412,28,412,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,7,1681,1282,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],7,tmp_ld4[branch1][group0][n31][n32_lane7][q0],444,888,ld4_tmp_ld4_branch1_group0_n31,x1_q0_vlane7,tmp_ld3[branch1][q0][group0][n32_lane7][n31],406,812,ld3_tmp_ld3_branch1_q0_group0,x1_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
445,1,0,1,7,7,1,A,0,7,29,413,29,413,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,7,1681,1282,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],7,tmp_ld4[branch1][group0][n31][n32_lane7][q1],445,890,ld4_tmp_ld4_branch1_group0_n31,x1_q1_vlane7,tmp_ld3[branch1][q1][group0][n32_lane7][n31],502,1004,ld3_tmp_ld3_branch1_q1_group0,x1_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
446,1,0,1,7,7,2,A,0,7,30,414,30,414,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,7,1681,1282,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],7,tmp_ld4[branch1][group0][n31][n32_lane7][q2],446,892,ld4_tmp_ld4_branch1_group0_n31,x1_q2_vlane7,tmp_ld3[branch1][q2][group0][n32_lane7][n31],598,1196,ld3_tmp_ld3_branch1_q2_group0,x1_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
447,1,0,1,7,7,3,A,0,7,31,415,31,415,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,7,1681,1282,top_split_then_twist_then_store_dft3_input,a[0..31],a[384..415],7,tmp_ld4[branch1][group0][n31][n32_lane7][q3],447,894,ld4_tmp_ld4_branch1_group0_n31,x1_q3_vlane7,tmp_ld3[branch1][q3][group0][n32_lane7][n31],694,1388,ld3_tmp_ld3_branch1_q3_group0,x1_vlane7,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
448,1,0,2,0,0,0,B,4,32,128,512,128,512,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,32,460,867,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],0,tmp_ld4[branch1][group0][n32][n32_lane0][q0],448,896,ld4_tmp_ld4_branch1_group0_n32,x2_q0_vlane0,tmp_ld3[branch1][q0][group0][n32_lane0][n32],386,772,ld3_tmp_ld3_branch1_q0_group0,x2_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
449,1,0,2,0,0,1,B,4,32,129,513,129,513,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,32,460,867,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],0,tmp_ld4[branch1][group0][n32][n32_lane0][q1],449,898,ld4_tmp_ld4_branch1_group0_n32,x2_q1_vlane0,tmp_ld3[branch1][q1][group0][n32_lane0][n32],482,964,ld3_tmp_ld3_branch1_q1_group0,x2_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
450,1,0,2,0,0,2,B,4,32,130,514,130,514,-1033,2735,low_plus_high_minus_zeta_high,twist_branch1,32,460,867,top_split_then_twist_then_store_dft3_input,a[128..159],a[512..543],0,tmp_ld4[branch1][group0][n32][n32_lane0][q2],450,900,ld4_tmp_ld4_branch1_group0_n32,x2_q2_vlane0,tmp_ld3[branch1][q2][group0][n32_lane0][n32],578,1156,ld3_tmp_ld3_branch1_q2_group0,x2_vlane0,LD4_layout_is_recommended_for_four_quartic_lanes;LD3_layout_is_alternative_per_quartic_lane
