phase,branch,quartic_lane,vector_group,register,register_lane,physical_pos,branch_pos,block_k,twist_index,input_n3,input_n32,dft_output_k3,ntt32_stage,ntt32_len,ntt32_work_index,ntt32_input_k32,ntt32_role,pair_lo_index,pair_hi_index,twiddle_power,twiddle_mont,twiddle_normal,source_pos_n3_0,source_pos_n3_1,source_pos_n3_2,source_twist_n3_0,source_twist_n3_1,source_twist_n3_2,notes
input_crt_pack,1,3,0,v5,6,667,283,70,70,1,6,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,0,v5,7,415,31,7,7,1,7,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,0,v6,0,515,131,32,32,2,0,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,0,v6,1,647,263,65,65,2,1,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,0,v6,2,395,11,2,2,2,2,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,0,v6,3,527,143,35,35,2,3,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,0,v6,4,659,275,68,68,2,4,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,0,v6,5,407,23,5,5,2,5,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,0,v6,6,539,155,38,38,2,6,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,0,v6,7,671,287,71,71,2,7,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
dft3_output_pack,1,3,0,v4,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,387,643,515,0,64,32,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v4,1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,519,391,647,33,1,65,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v4,2,-1,-1,-1,-1,-1,2,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,651,523,395,66,34,2,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v4,3,-1,-1,-1,-1,-1,3,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,399,655,527,3,67,35,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v4,4,-1,-1,-1,-1,-1,4,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,531,403,659,36,4,68,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v4,5,-1,-1,-1,-1,-1,5,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,663,535,407,69,37,5,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v4,6,-1,-1,-1,-1,-1,6,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,411,667,539,6,70,38,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v4,7,-1,-1,-1,-1,-1,7,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,543,415,671,39,7,71,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v5,0,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,387,643,515,0,64,32,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v5,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,519,391,647,33,1,65,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v5,2,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,651,523,395,66,34,2,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v5,3,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,399,655,527,3,67,35,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v5,4,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,531,403,659,36,4,68,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v5,5,-1,-1,-1,-1,-1,5,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,663,535,407,69,37,5,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v5,6,-1,-1,-1,-1,-1,6,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,411,667,539,6,70,38,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v5,7,-1,-1,-1,-1,-1,7,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,543,415,671,39,7,71,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v6,0,-1,-1,-1,-1,-1,0,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,387,643,515,0,64,32,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v6,1,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,519,391,647,33,1,65,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v6,2,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,651,523,395,66,34,2,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v6,3,-1,-1,-1,-1,-1,3,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,399,655,527,3,67,35,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v6,4,-1,-1,-1,-1,-1,4,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,531,403,659,36,4,68,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v6,5,-1,-1,-1,-1,-1,5,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,663,535,407,69,37,5,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v6,6,-1,-1,-1,-1,-1,6,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,411,667,539,6,70,38,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,0,v6,7,-1,-1,-1,-1,-1,7,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,543,415,671,39,7,71,linear_combination_of_three_input_crt_sources
input_crt_pack,1,3,1,v4,0,675,291,72,72,0,8,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v4,1,423,39,9,9,0,9,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v4,2,555,171,42,42,0,10,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v4,3,687,303,75,75,0,11,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v4,4,435,51,12,12,0,12,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v4,5,567,183,45,45,0,13,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v4,6,699,315,78,78,0,14,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v4,7,447,63,15,15,0,15,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v5,0,547,163,40,40,1,8,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v5,1,679,295,73,73,1,9,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v5,2,427,43,10,10,1,10,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v5,3,559,175,43,43,1,11,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v5,4,691,307,76,76,1,12,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v5,5,439,55,13,13,1,13,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v5,6,571,187,46,46,1,14,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v5,7,703,319,79,79,1,15,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v6,0,419,35,8,8,2,8,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v6,1,551,167,41,41,2,9,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v6,2,683,299,74,74,2,10,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v6,3,431,47,11,11,2,11,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v6,4,563,179,44,44,2,12,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v6,5,695,311,77,77,2,13,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v6,6,443,59,14,14,2,14,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,1,v6,7,575,191,47,47,2,15,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
dft3_output_pack,1,3,1,v4,0,-1,-1,-1,-1,-1,8,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,675,547,419,72,40,8,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v4,1,-1,-1,-1,-1,-1,9,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,423,679,551,9,73,41,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v4,2,-1,-1,-1,-1,-1,10,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,555,427,683,42,10,74,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v4,3,-1,-1,-1,-1,-1,11,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,687,559,431,75,43,11,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v4,4,-1,-1,-1,-1,-1,12,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,435,691,563,12,76,44,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v4,5,-1,-1,-1,-1,-1,13,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,567,439,695,45,13,77,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v4,6,-1,-1,-1,-1,-1,14,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,699,571,443,78,46,14,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v4,7,-1,-1,-1,-1,-1,15,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,447,703,575,15,79,47,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v5,0,-1,-1,-1,-1,-1,8,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,675,547,419,72,40,8,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v5,1,-1,-1,-1,-1,-1,9,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,423,679,551,9,73,41,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v5,2,-1,-1,-1,-1,-1,10,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,555,427,683,42,10,74,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v5,3,-1,-1,-1,-1,-1,11,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,687,559,431,75,43,11,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v5,4,-1,-1,-1,-1,-1,12,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,435,691,563,12,76,44,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v5,5,-1,-1,-1,-1,-1,13,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,567,439,695,45,13,77,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v5,6,-1,-1,-1,-1,-1,14,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,699,571,443,78,46,14,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v5,7,-1,-1,-1,-1,-1,15,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,447,703,575,15,79,47,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v6,0,-1,-1,-1,-1,-1,8,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,675,547,419,72,40,8,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v6,1,-1,-1,-1,-1,-1,9,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,423,679,551,9,73,41,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v6,2,-1,-1,-1,-1,-1,10,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,555,427,683,42,10,74,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v6,3,-1,-1,-1,-1,-1,11,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,687,559,431,75,43,11,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v6,4,-1,-1,-1,-1,-1,12,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,435,691,563,12,76,44,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v6,5,-1,-1,-1,-1,-1,13,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,567,439,695,45,13,77,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v6,6,-1,-1,-1,-1,-1,14,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,699,571,443,78,46,14,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,1,v6,7,-1,-1,-1,-1,-1,15,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,447,703,575,15,79,47,linear_combination_of_three_input_crt_sources
input_crt_pack,1,3,2,v4,0,579,195,48,48,0,16,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v4,1,711,327,81,81,0,17,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v4,2,459,75,18,18,0,18,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v4,3,591,207,51,51,0,19,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v4,4,723,339,84,84,0,20,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v4,5,471,87,21,21,0,21,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v4,6,603,219,54,54,0,22,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v4,7,735,351,87,87,0,23,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v5,0,451,67,16,16,1,16,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v5,1,583,199,49,49,1,17,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v5,2,715,331,82,82,1,18,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v5,3,463,79,19,19,1,19,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v5,4,595,211,52,52,1,20,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v5,5,727,343,85,85,1,21,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v5,6,475,91,22,22,1,22,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v5,7,607,223,55,55,1,23,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v6,0,707,323,80,80,2,16,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v6,1,455,71,17,17,2,17,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v6,2,587,203,50,50,2,18,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v6,3,719,335,83,83,2,19,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v6,4,467,83,20,20,2,20,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v6,5,599,215,53,53,2,21,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v6,6,731,347,86,86,2,22,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,2,v6,7,479,95,23,23,2,23,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
dft3_output_pack,1,3,2,v4,0,-1,-1,-1,-1,-1,16,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,579,451,707,48,16,80,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v4,1,-1,-1,-1,-1,-1,17,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,711,583,455,81,49,17,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v4,2,-1,-1,-1,-1,-1,18,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,459,715,587,18,82,50,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v4,3,-1,-1,-1,-1,-1,19,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,591,463,719,51,19,83,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v4,4,-1,-1,-1,-1,-1,20,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,723,595,467,84,52,20,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v4,5,-1,-1,-1,-1,-1,21,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,471,727,599,21,85,53,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v4,6,-1,-1,-1,-1,-1,22,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,603,475,731,54,22,86,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v4,7,-1,-1,-1,-1,-1,23,0,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,735,607,479,87,55,23,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v5,0,-1,-1,-1,-1,-1,16,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,579,451,707,48,16,80,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v5,1,-1,-1,-1,-1,-1,17,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,711,583,455,81,49,17,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v5,2,-1,-1,-1,-1,-1,18,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,459,715,587,18,82,50,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v5,3,-1,-1,-1,-1,-1,19,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,591,463,719,51,19,83,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v5,4,-1,-1,-1,-1,-1,20,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,723,595,467,84,52,20,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v5,5,-1,-1,-1,-1,-1,21,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,471,727,599,21,85,53,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v5,6,-1,-1,-1,-1,-1,22,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,603,475,731,54,22,86,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v5,7,-1,-1,-1,-1,-1,23,1,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,735,607,479,87,55,23,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v6,0,-1,-1,-1,-1,-1,16,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,579,451,707,48,16,80,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v6,1,-1,-1,-1,-1,-1,17,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,711,583,455,81,49,17,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v6,2,-1,-1,-1,-1,-1,18,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,459,715,587,18,82,50,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v6,3,-1,-1,-1,-1,-1,19,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,591,463,719,51,19,83,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v6,4,-1,-1,-1,-1,-1,20,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,723,595,467,84,52,20,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v6,5,-1,-1,-1,-1,-1,21,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,471,727,599,21,85,53,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v6,6,-1,-1,-1,-1,-1,22,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,603,475,731,54,22,86,linear_combination_of_three_input_crt_sources
dft3_output_pack,1,3,2,v6,7,-1,-1,-1,-1,-1,23,2,-1,-1,-1,-1,dft_output,-1,-1,0,-147,1,735,607,479,87,55,23,linear_combination_of_three_input_crt_sources
input_crt_pack,1,3,3,v4,0,483,99,24,24,0,24,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,3,v4,1,615,231,57,57,0,25,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,3,v4,2,747,363,90,90,0,26,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,3,v4,3,495,111,27,27,0,27,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,3,v4,4,627,243,60,60,0,28,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,3,v4,5,759,375,93,93,0,29,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,3,v4,6,507,123,30,30,0,30,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,3,v4,7,639,255,63,63,0,31,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,3,v5,0,739,355,88,88,1,24,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,3,v5,1,487,103,25,25,1,25,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
input_crt_pack,1,3,3,v5,2,619,235,58,58,1,26,-1,-1,-1,-1,-1,source,-1,-1,0,-147,1,-1,-1,-1,-1,-1,-1,physical_source_then_twist_by_twist_index
