branch,quartic_lane,top_split_output_pos,top_split_branch_pos,top_split_pair_index,top_split_low_input_pos,top_split_high_input_pos,top_split_formula,source_block_k,source_n3,source_n32,source_vector_group,source_input_register,source_input_register_lane,twist_table,twist_index,twist_mont,twist_normal,dft3_column,dft3_output_k3,dft3_factor_exp,dft3_factor_mont,dft3_factor_normal,dft3_one_mul_role,source_pos_n3_0,source_pos_n3_1,source_pos_n3_2,source_twist_n3_0,source_twist_n3_1,source_twist_n3_2,ntt32_input_k32,ntt32_input_work_index,ntt32_input_register,ntt32_input_register_lane,ntt32_input_vector_group,ntt32_bitrev_output_index,ntt32_bitrev_output_register,ntt32_bitrev_output_lane,notes
1,0,592,208,208,208,592,low_plus_high_minus_zeta_high,52,1,20,2,v5,4,twist_branch1,52,757,2276,20,2,2,1033,722,minus_x1_minus_omega3_times_d,720,592,464,84,52,20,20,20,v6,4,2,5,v4,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,464,80,80,80,464,low_plus_high_minus_zeta_high,20,2,20,2,v6,4,twist_branch1,20,-39,2399,20,0,0,-147,1,x0_plus_x1_plus_x2,720,592,464,84,52,20,20,20,v6,4,2,5,v4,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,464,80,80,80,464,low_plus_high_minus_zeta_high,20,2,20,2,v6,4,twist_branch1,20,-39,2399,20,1,2,1033,722,minus_x2_minus_omega3_times_d,720,592,464,84,52,20,20,20,v6,4,2,5,v4,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,464,80,80,80,464,low_plus_high_minus_zeta_high,20,2,20,2,v6,4,twist_branch1,20,-39,2399,20,2,1,-886,2734,plus_omega3_times_d,720,592,464,84,52,20,20,20,v6,4,2,5,v4,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,468,84,84,84,468,low_plus_high_minus_zeta_high,21,0,21,2,v4,5,twist_branch1,21,-1416,1209,21,0,0,-147,1,x0_plus_x1_plus_x2,468,724,596,21,85,53,21,21,v6,5,2,21,v6,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,468,84,84,84,468,low_plus_high_minus_zeta_high,21,0,21,2,v4,5,twist_branch1,21,-1416,1209,21,1,0,-147,1,x0,468,724,596,21,85,53,21,21,v6,5,2,21,v6,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,468,84,84,84,468,low_plus_high_minus_zeta_high,21,0,21,2,v4,5,twist_branch1,21,-1416,1209,21,2,0,-147,1,x0,468,724,596,21,85,53,21,21,v6,5,2,21,v6,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,724,340,340,340,724,low_plus_high_minus_zeta_high,85,1,21,2,v5,5,twist_branch1,85,1391,2013,21,0,0,-147,1,x0_plus_x1_plus_x2,468,724,596,21,85,53,21,21,v6,5,2,21,v6,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,724,340,340,340,724,low_plus_high_minus_zeta_high,85,1,21,2,v5,5,twist_branch1,85,1391,2013,21,1,1,-886,2734,plus_omega3_times_d,468,724,596,21,85,53,21,21,v6,5,2,21,v6,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,724,340,340,340,724,low_plus_high_minus_zeta_high,85,1,21,2,v5,5,twist_branch1,85,1391,2013,21,2,2,1033,722,minus_x1_minus_omega3_times_d,468,724,596,21,85,53,21,21,v6,5,2,21,v6,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,596,212,212,212,596,low_plus_high_minus_zeta_high,53,2,21,2,v6,5,twist_branch1,53,-437,732,21,0,0,-147,1,x0_plus_x1_plus_x2,468,724,596,21,85,53,21,21,v6,5,2,21,v6,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,596,212,212,212,596,low_plus_high_minus_zeta_high,53,2,21,2,v6,5,twist_branch1,53,-437,732,21,1,2,1033,722,minus_x2_minus_omega3_times_d,468,724,596,21,85,53,21,21,v6,5,2,21,v6,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,596,212,212,212,596,low_plus_high_minus_zeta_high,53,2,21,2,v6,5,twist_branch1,53,-437,732,21,2,1,-886,2734,plus_omega3_times_d,468,724,596,21,85,53,21,21,v6,5,2,21,v6,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,600,216,216,216,600,low_plus_high_minus_zeta_high,54,0,22,2,v4,6,twist_branch1,54,-177,3176,22,0,0,-147,1,x0_plus_x1_plus_x2,600,472,728,54,22,86,22,22,v6,6,2,13,v5,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,600,216,216,216,600,low_plus_high_minus_zeta_high,54,0,22,2,v4,6,twist_branch1,54,-177,3176,22,1,0,-147,1,x0,600,472,728,54,22,86,22,22,v6,6,2,13,v5,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,600,216,216,216,600,low_plus_high_minus_zeta_high,54,0,22,2,v4,6,twist_branch1,54,-177,3176,22,2,0,-147,1,x0,600,472,728,54,22,86,22,22,v6,6,2,13,v5,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,472,88,88,88,472,low_plus_high_minus_zeta_high,22,1,22,2,v5,6,twist_branch1,22,1507,2412,22,0,0,-147,1,x0_plus_x1_plus_x2,600,472,728,54,22,86,22,22,v6,6,2,13,v5,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,472,88,88,88,472,low_plus_high_minus_zeta_high,22,1,22,2,v5,6,twist_branch1,22,1507,2412,22,1,1,-886,2734,plus_omega3_times_d,600,472,728,54,22,86,22,22,v6,6,2,13,v5,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,472,88,88,88,472,low_plus_high_minus_zeta_high,22,1,22,2,v5,6,twist_branch1,22,1507,2412,22,2,2,1033,722,minus_x1_minus_omega3_times_d,600,472,728,54,22,86,22,22,v6,6,2,13,v5,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,728,344,344,344,728,low_plus_high_minus_zeta_high,86,2,22,2,v6,6,twist_branch1,86,-1351,1820,22,0,0,-147,1,x0_plus_x1_plus_x2,600,472,728,54,22,86,22,22,v6,6,2,13,v5,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,728,344,344,344,728,low_plus_high_minus_zeta_high,86,2,22,2,v6,6,twist_branch1,86,-1351,1820,22,1,2,1033,722,minus_x2_minus_omega3_times_d,600,472,728,54,22,86,22,22,v6,6,2,13,v5,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,728,344,344,344,728,low_plus_high_minus_zeta_high,86,2,22,2,v6,6,twist_branch1,86,-1351,1820,22,2,1,-886,2734,plus_omega3_times_d,600,472,728,54,22,86,22,22,v6,6,2,13,v5,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,732,348,348,348,732,low_plus_high_minus_zeta_high,87,0,23,2,v4,7,twist_branch1,87,410,397,23,0,0,-147,1,x0_plus_x1_plus_x2,732,604,476,87,55,23,23,23,v6,7,2,29,v7,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,732,348,348,348,732,low_plus_high_minus_zeta_high,87,0,23,2,v4,7,twist_branch1,87,410,397,23,1,0,-147,1,x0,732,604,476,87,55,23,23,23,v6,7,2,29,v7,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,732,348,348,348,732,low_plus_high_minus_zeta_high,87,0,23,2,v4,7,twist_branch1,87,410,397,23,2,0,-147,1,x0,732,604,476,87,55,23,23,23,v6,7,2,29,v7,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,604,220,220,220,604,low_plus_high_minus_zeta_high,55,1,23,2,v5,7,twist_branch1,55,-1108,2030,23,0,0,-147,1,x0_plus_x1_plus_x2,732,604,476,87,55,23,23,23,v6,7,2,29,v7,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,604,220,220,220,604,low_plus_high_minus_zeta_high,55,1,23,2,v5,7,twist_branch1,55,-1108,2030,23,1,1,-886,2734,plus_omega3_times_d,732,604,476,87,55,23,23,23,v6,7,2,29,v7,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,604,220,220,220,604,low_plus_high_minus_zeta_high,55,1,23,2,v5,7,twist_branch1,55,-1108,2030,23,2,2,1033,722,minus_x1_minus_omega3_times_d,732,604,476,87,55,23,23,23,v6,7,2,29,v7,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,476,92,92,92,476,low_plus_high_minus_zeta_high,23,2,23,2,v6,7,twist_branch1,23,-1660,1681,23,0,0,-147,1,x0_plus_x1_plus_x2,732,604,476,87,55,23,23,23,v6,7,2,29,v7,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,476,92,92,92,476,low_plus_high_minus_zeta_high,23,2,23,2,v6,7,twist_branch1,23,-1660,1681,23,1,2,1033,722,minus_x2_minus_omega3_times_d,732,604,476,87,55,23,23,23,v6,7,2,29,v7,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,476,92,92,92,476,low_plus_high_minus_zeta_high,23,2,23,2,v6,7,twist_branch1,23,-1660,1681,23,2,1,-886,2734,plus_omega3_times_d,732,604,476,87,55,23,23,23,v6,7,2,29,v7,5,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,480,96,96,96,480,low_plus_high_minus_zeta_high,24,0,24,3,v4,0,twist_branch1,24,-704,3062,24,0,0,-147,1,x0_plus_x1_plus_x2,480,736,608,24,88,56,24,24,v7,0,3,3,v4,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,480,96,96,96,480,low_plus_high_minus_zeta_high,24,0,24,3,v4,0,twist_branch1,24,-704,3062,24,1,0,-147,1,x0,480,736,608,24,88,56,24,24,v7,0,3,3,v4,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,480,96,96,96,480,low_plus_high_minus_zeta_high,24,0,24,3,v4,0,twist_branch1,24,-704,3062,24,2,0,-147,1,x0,480,736,608,24,88,56,24,24,v7,0,3,3,v4,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,736,352,352,352,736,low_plus_high_minus_zeta_high,88,1,24,3,v5,0,twist_branch1,88,1590,1118,24,0,0,-147,1,x0_plus_x1_plus_x2,480,736,608,24,88,56,24,24,v7,0,3,3,v4,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,736,352,352,352,736,low_plus_high_minus_zeta_high,88,1,24,3,v5,0,twist_branch1,88,1590,1118,24,1,1,-886,2734,plus_omega3_times_d,480,736,608,24,88,56,24,24,v7,0,3,3,v4,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,736,352,352,352,736,low_plus_high_minus_zeta_high,88,1,24,3,v5,0,twist_branch1,88,1590,1118,24,2,2,1033,722,minus_x1_minus_omega3_times_d,480,736,608,24,88,56,24,24,v7,0,3,3,v4,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,608,224,224,224,608,low_plus_high_minus_zeta_high,56,2,24,3,v6,0,twist_branch1,56,1521,3235,24,0,0,-147,1,x0_plus_x1_plus_x2,480,736,608,24,88,56,24,24,v7,0,3,3,v4,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,608,224,224,224,608,low_plus_high_minus_zeta_high,56,2,24,3,v6,0,twist_branch1,56,1521,3235,24,1,2,1033,722,minus_x2_minus_omega3_times_d,480,736,608,24,88,56,24,24,v7,0,3,3,v4,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,608,224,224,224,608,low_plus_high_minus_zeta_high,56,2,24,3,v6,0,twist_branch1,56,1521,3235,24,2,1,-886,2734,plus_omega3_times_d,480,736,608,24,88,56,24,24,v7,0,3,3,v4,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,612,228,228,228,612,low_plus_high_minus_zeta_high,57,0,25,3,v4,1,twist_branch1,57,-88,1247,25,0,0,-147,1,x0_plus_x1_plus_x2,612,484,740,57,25,89,25,25,v7,1,3,19,v6,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,612,228,228,228,612,low_plus_high_minus_zeta_high,57,0,25,3,v4,1,twist_branch1,57,-88,1247,25,1,0,-147,1,x0,612,484,740,57,25,89,25,25,v7,1,3,19,v6,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,612,228,228,228,612,low_plus_high_minus_zeta_high,57,0,25,3,v4,1,twist_branch1,57,-88,1247,25,2,0,-147,1,x0,612,484,740,57,25,89,25,25,v7,1,3,19,v6,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,484,100,100,100,484,low_plus_high_minus_zeta_high,25,1,25,3,v5,1,twist_branch1,25,-32,1082,25,0,0,-147,1,x0_plus_x1_plus_x2,612,484,740,57,25,89,25,25,v7,1,3,19,v6,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,484,100,100,100,484,low_plus_high_minus_zeta_high,25,1,25,3,v5,1,twist_branch1,25,-32,1082,25,1,1,-886,2734,plus_omega3_times_d,612,484,740,57,25,89,25,25,v7,1,3,19,v6,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,484,100,100,100,484,low_plus_high_minus_zeta_high,25,1,25,3,v5,1,twist_branch1,25,-32,1082,25,2,2,1033,722,minus_x1_minus_omega3_times_d,612,484,740,57,25,89,25,25,v7,1,3,19,v6,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,740,356,356,356,740,low_plus_high_minus_zeta_high,89,2,25,3,v6,1,twist_branch1,89,-242,2565,25,0,0,-147,1,x0_plus_x1_plus_x2,612,484,740,57,25,89,25,25,v7,1,3,19,v6,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,740,356,356,356,740,low_plus_high_minus_zeta_high,89,2,25,3,v6,1,twist_branch1,89,-242,2565,25,1,2,1033,722,minus_x2_minus_omega3_times_d,612,484,740,57,25,89,25,25,v7,1,3,19,v6,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,740,356,356,356,740,low_plus_high_minus_zeta_high,89,2,25,3,v6,1,twist_branch1,89,-242,2565,25,2,1,-886,2734,plus_omega3_times_d,612,484,740,57,25,89,25,25,v7,1,3,19,v6,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,744,360,360,360,744,low_plus_high_minus_zeta_high,90,0,26,3,v4,2,twist_branch1,90,-11,588,26,0,0,-147,1,x0_plus_x1_plus_x2,744,616,488,90,58,26,26,26,v7,2,3,11,v5,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,744,360,360,360,744,low_plus_high_minus_zeta_high,90,0,26,3,v4,2,twist_branch1,90,-11,588,26,1,0,-147,1,x0,744,616,488,90,58,26,26,26,v7,2,3,11,v5,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,744,360,360,360,744,low_plus_high_minus_zeta_high,90,0,26,3,v4,2,twist_branch1,90,-11,588,26,2,0,-147,1,x0,744,616,488,90,58,26,26,26,v7,2,3,11,v5,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,616,232,232,232,616,low_plus_high_minus_zeta_high,58,1,26,3,v5,2,twist_branch1,58,-4,2728,26,0,0,-147,1,x0_plus_x1_plus_x2,744,616,488,90,58,26,26,26,v7,2,3,11,v5,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,616,232,232,232,616,low_plus_high_minus_zeta_high,58,1,26,3,v5,2,twist_branch1,58,-4,2728,26,1,1,-886,2734,plus_omega3_times_d,744,616,488,90,58,26,26,26,v7,2,3,11,v5,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,616,232,232,232,616,low_plus_high_minus_zeta_high,58,1,26,3,v5,2,twist_branch1,58,-4,2728,26,2,2,1033,722,minus_x1_minus_omega3_times_d,744,616,488,90,58,26,26,26,v7,2,3,11,v5,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,488,104,104,104,488,low_plus_high_minus_zeta_high,26,2,26,3,v6,2,twist_branch1,26,-630,992,26,0,0,-147,1,x0_plus_x1_plus_x2,744,616,488,90,58,26,26,26,v7,2,3,11,v5,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,488,104,104,104,488,low_plus_high_minus_zeta_high,26,2,26,3,v6,2,twist_branch1,26,-630,992,26,1,2,1033,722,minus_x2_minus_omega3_times_d,744,616,488,90,58,26,26,26,v7,2,3,11,v5,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,488,104,104,104,488,low_plus_high_minus_zeta_high,26,2,26,3,v6,2,twist_branch1,26,-630,992,26,2,1,-886,2734,plus_omega3_times_d,744,616,488,90,58,26,26,26,v7,2,3,11,v5,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,492,108,108,108,492,low_plus_high_minus_zeta_high,27,0,27,3,v4,3,twist_branch1,27,-1600,2245,27,0,0,-147,1,x0_plus_x1_plus_x2,492,748,620,27,91,59,27,27,v7,3,3,27,v7,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,492,108,108,108,492,low_plus_high_minus_zeta_high,27,0,27,3,v4,3,twist_branch1,27,-1600,2245,27,1,0,-147,1,x0,492,748,620,27,91,59,27,27,v7,3,3,27,v7,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,492,108,108,108,492,low_plus_high_minus_zeta_high,27,0,27,3,v4,3,twist_branch1,27,-1600,2245,27,2,0,-147,1,x0,492,748,620,27,91,59,27,27,v7,3,3,27,v7,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,748,364,364,364,748,low_plus_high_minus_zeta_high,91,1,27,3,v5,3,twist_branch1,91,1728,341,27,0,0,-147,1,x0_plus_x1_plus_x2,492,748,620,27,91,59,27,27,v7,3,3,27,v7,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,748,364,364,364,748,low_plus_high_minus_zeta_high,91,1,27,3,v5,3,twist_branch1,91,1728,341,27,1,1,-886,2734,plus_omega3_times_d,492,748,620,27,91,59,27,27,v7,3,3,27,v7,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,748,364,364,364,748,low_plus_high_minus_zeta_high,91,1,27,3,v5,3,twist_branch1,91,1728,341,27,2,2,1033,722,minus_x1_minus_omega3_times_d,492,748,620,27,91,59,27,27,v7,3,3,27,v7,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,620,236,236,236,620,low_plus_high_minus_zeta_high,59,2,27,3,v6,3,twist_branch1,59,-943,124,27,0,0,-147,1,x0_plus_x1_plus_x2,492,748,620,27,91,59,27,27,v7,3,3,27,v7,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,620,236,236,236,620,low_plus_high_minus_zeta_high,59,2,27,3,v6,3,twist_branch1,59,-943,124,27,1,2,1033,722,minus_x2_minus_omega3_times_d,492,748,620,27,91,59,27,27,v7,3,3,27,v7,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,620,236,236,236,620,low_plus_high_minus_zeta_high,59,2,27,3,v6,3,twist_branch1,59,-943,124,27,2,1,-886,2734,plus_omega3_times_d,492,748,620,27,91,59,27,27,v7,3,3,27,v7,3,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,624,240,240,240,624,low_plus_high_minus_zeta_high,60,0,28,3,v4,4,twist_branch1,60,-200,1577,28,0,0,-147,1,x0_plus_x1_plus_x2,624,496,752,60,28,92,28,28,v7,4,3,7,v4,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,624,240,240,240,624,low_plus_high_minus_zeta_high,60,0,28,3,v4,4,twist_branch1,60,-200,1577,28,1,0,-147,1,x0,624,496,752,60,28,92,28,28,v7,4,3,7,v4,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,624,240,240,240,624,low_plus_high_minus_zeta_high,60,0,28,3,v4,4,twist_branch1,60,-200,1577,28,2,0,-147,1,x0,624,496,752,60,28,92,28,28,v7,4,3,7,v4,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,496,112,112,112,496,low_plus_high_minus_zeta_high,28,1,28,3,v5,4,twist_branch1,28,-387,1202,28,0,0,-147,1,x0_plus_x1_plus_x2,624,496,752,60,28,92,28,28,v7,4,3,7,v4,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,496,112,112,112,496,low_plus_high_minus_zeta_high,28,1,28,3,v5,4,twist_branch1,28,-387,1202,28,1,1,-886,2734,plus_omega3_times_d,624,496,752,60,28,92,28,28,v7,4,3,7,v4,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,496,112,112,112,496,low_plus_high_minus_zeta_high,28,1,28,3,v5,4,twist_branch1,28,-387,1202,28,2,2,1033,722,minus_x1_minus_omega3_times_d,624,496,752,60,28,92,28,28,v7,4,3,7,v4,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,752,368,368,368,752,low_plus_high_minus_zeta_high,92,2,28,3,v6,4,twist_branch1,92,-550,1744,28,0,0,-147,1,x0_plus_x1_plus_x2,624,496,752,60,28,92,28,28,v7,4,3,7,v4,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,752,368,368,368,752,low_plus_high_minus_zeta_high,92,2,28,3,v6,4,twist_branch1,92,-550,1744,28,1,2,1033,722,minus_x2_minus_omega3_times_d,624,496,752,60,28,92,28,28,v7,4,3,7,v4,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,752,368,368,368,752,low_plus_high_minus_zeta_high,92,2,28,3,v6,4,twist_branch1,92,-550,1744,28,2,1,-886,2734,plus_omega3_times_d,624,496,752,60,28,92,28,28,v7,4,3,7,v4,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,756,372,372,372,756,low_plus_high_minus_zeta_high,93,0,29,3,v4,5,twist_branch1,93,-25,3222,29,0,0,-147,1,x0_plus_x1_plus_x2,756,628,500,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,756,372,372,372,756,low_plus_high_minus_zeta_high,93,0,29,3,v4,5,twist_branch1,93,-25,3222,29,1,0,-147,1,x0,756,628,500,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,756,372,372,372,756,low_plus_high_minus_zeta_high,93,0,29,3,v4,5,twist_branch1,93,-25,3222,29,2,0,-147,1,x0,756,628,500,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,628,244,244,244,628,low_plus_high_minus_zeta_high,61,1,29,3,v5,5,twist_branch1,61,1248,2743,29,0,0,-147,1,x0_plus_x1_plus_x2,756,628,500,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,628,244,244,244,628,low_plus_high_minus_zeta_high,61,1,29,3,v5,5,twist_branch1,61,1248,2743,29,1,1,-886,2734,plus_omega3_times_d,756,628,500,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,628,244,244,244,628,low_plus_high_minus_zeta_high,61,1,29,3,v5,5,twist_branch1,61,1248,2743,29,2,2,1033,722,minus_x1_minus_omega3_times_d,756,628,500,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,500,116,116,116,500,low_plus_high_minus_zeta_high,29,2,29,3,v6,5,twist_branch1,29,-489,1626,29,0,0,-147,1,x0_plus_x1_plus_x2,756,628,500,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,500,116,116,116,500,low_plus_high_minus_zeta_high,29,2,29,3,v6,5,twist_branch1,29,-489,1626,29,1,2,1033,722,minus_x2_minus_omega3_times_d,756,628,500,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,500,116,116,116,500,low_plus_high_minus_zeta_high,29,2,29,3,v6,5,twist_branch1,29,-489,1626,29,2,1,-886,2734,plus_omega3_times_d,756,628,500,93,61,29,29,29,v7,5,3,23,v6,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,504,120,120,120,504,low_plus_high_minus_zeta_high,30,0,30,3,v4,6,twist_branch1,30,1392,1331,30,0,0,-147,1,x0_plus_x1_plus_x2,504,760,632,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,504,120,120,120,504,low_plus_high_minus_zeta_high,30,0,30,3,v4,6,twist_branch1,30,1392,1331,30,1,0,-147,1,x0,504,760,632,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,504,120,120,120,504,low_plus_high_minus_zeta_high,30,0,30,3,v4,6,twist_branch1,30,1392,1331,30,2,0,-147,1,x0,504,760,632,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,760,376,376,376,760,low_plus_high_minus_zeta_high,94,1,30,3,v5,6,twist_branch1,94,156,775,30,0,0,-147,1,x0_plus_x1_plus_x2,504,760,632,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,760,376,376,376,760,low_plus_high_minus_zeta_high,94,1,30,3,v5,6,twist_branch1,94,156,775,30,1,1,-886,2734,plus_omega3_times_d,504,760,632,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
1,0,760,376,376,376,760,low_plus_high_minus_zeta_high,94,1,30,3,v5,6,twist_branch1,94,156,775,30,2,2,1033,722,minus_x1_minus_omega3_times_d,504,760,632,30,94,62,30,30,v7,6,3,15,v5,7,top_split_then_twist_then_dft3_contribution_then_natural_ntt32_input_bitrev_output
