branch,quartic_lane,n32,vector_group,register_lane,matrix_lane_stream,x0_offsets_8,x1_offsets_8,x2_offsets_8,x0_pos,x0_block,x0_twist_mont,x0_twist_normal,x1_pos,x1_block,x1_twist_mont,x1_twist_normal,x2_pos,x2_block,x2_twist_mont,x2_twist_normal,input_pack_registers,d_mont_constant,dft_y0_formula,dft_y1_formula,dft_y2_formula,y0_row_k3,y1_row_k3,y2_row_k3,notes
0,3,24,3,0,"Branch0 lane3: r[3,7,11,...,383]","r99 r231 r363 r111 r243 r375 r123 r255","r355 r103 r235 r367 r115 r247 r379 r127","r227 r359 r107 r239 r371 r119 r251 r383",99,24,1715,2293,355,88,-1716,1846,227,56,-1262,3348,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
0,3,25,3,1,"Branch0 lane3: r[3,7,11,...,383]","r99 r231 r363 r111 r243 r375 r123 r255","r355 r103 r235 r367 r115 r247 r379 r127","r227 r359 r107 r239 r371 r119 r251 r383",231,57,-631,1674,103,25,-871,2875,359,89,-858,923,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
0,3,26,3,2,"Branch0 lane3: r[3,7,11,...,383]","r99 r231 r363 r111 r243 r375 r123 r255","r355 r103 r235 r367 r115 r247 r379 r127","r227 r359 r107 r239 r371 r119 r251 r383",363,90,-429,2190,235,58,1413,837,107,26,1293,3166,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
0,3,27,3,3,"Branch0 lane3: r[3,7,11,...,383]","r99 r231 r363 r111 r243 r375 r123 r255","r355 r103 r235 r367 r115 r247 r379 r127","r227 r359 r107 r239 r371 r119 r251 r383",111,27,-1082,1583,367,91,1514,1095,239,59,-1022,2147,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
0,3,28,3,4,"Branch0 lane3: r[3,7,11,...,383]","r99 r231 r363 r111 r243 r375 r123 r255","r355 r103 r235 r367 r115 r247 r379 r127","r227 r359 r107 r239 r371 r119 r251 r383",243,60,-511,2802,115,28,-541,2520,371,92,757,2276,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
0,3,29,3,5,"Branch0 lane3: r[3,7,11,...,383]","r99 r231 r363 r111 r243 r375 r123 r255","r355 r103 r235 r367 r115 r247 r379 r127","r227 r359 r107 r239 r371 r119 r251 r383",375,93,-1350,1138,247,61,1473,1401,119,29,1458,1260,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
0,3,30,3,6,"Branch0 lane3: r[3,7,11,...,383]","r99 r231 r363 r111 r243 r375 r123 r255","r355 r103 r235 r367 r115 r247 r379 r127","r227 r359 r107 r239 r371 r119 r251 r383",123,30,729,630,379,94,-675,569,251,62,-992,2429,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
0,3,31,3,7,"Branch0 lane3: r[3,7,11,...,383]","r99 r231 r363 r111 r243 r375 r123 r255","r355 r103 r235 r367 r115 r247 r379 r127","r227 r359 r107 r239 r371 r119 r251 r383",255,63,-496,2943,127,31,-1364,315,383,95,1391,2013,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,0,0,0,"Branch1 lane0: r[384,388,392,...,764]","r384 r516 r648 r396 r528 r660 r408 r540","r640 r388 r520 r652 r400 r532 r664 r412","r512 r644 r392 r524 r656 r404 r536 r668",384,0,-147,1,640,64,1265,1520,512,32,460,867,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,1,0,1,"Branch1 lane0: r[384,388,392,...,764]","r384 r516 r648 r396 r528 r660 r408 r540","r640 r388 r520 r652 r400 r532 r664 r412","r512 r644 r392 r524 r656 r404 r536 r668",516,33,1278,3025,388,1,779,1100,644,65,-1671,2269,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,2,0,2,"Branch1 lane0: r[384,388,392,...,764]","r384 r516 r648 r396 r528 r660 r408 r540","r640 r388 r520 r652 r400 r532 r664 r412","r512 r644 r392 r524 r656 r404 r536 r668",648,66,1024,3403,520,34,-1199,1866,392,2,-436,50,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,3,0,3,"Branch1 lane0: r[384,388,392,...,764]","r384 r516 r648 r396 r528 r660 r408 r540","r640 r388 r520 r652 r400 r532 r664 r412","r512 r644 r392 r524 r656 r404 r536 r668",396,3,923,3145,652,67,-582,2826,524,35,1674,2599,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,4,0,4,"Branch1 lane0: r[384,388,392,...,764]","r384 r516 r648 r396 r528 r660 r408 r540","r640 r388 r520 r652 r400 r532 r664 r412","r512 r644 r392 r524 r656 r404 r536 r668",528,36,-1181,3418,400,4,-1058,2500,656,68,-655,757,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,5,0,5,"Branch1 lane0: r[384,388,392,...,764]","r384 r516 r648 r396 r528 r660 r408 r540","r640 r388 r520 r652 r400 r532 r664 r412","r512 r644 r392 r524 r656 r404 r536 r668",660,69,-1444,3020,532,37,732,2041,404,5,1209,1685,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,6,0,6,"Branch1 lane0: r[384,388,392,...,764]","r384 r516 r648 r396 r528 r660 r408 r540","r640 r388 r520 r652 r400 r532 r664 r412","r512 r644 r392 r524 r656 r404 r536 r668",408,6,-1045,548,664,70,-1637,3280,536,38,-281,1507,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,7,0,7,"Branch1 lane0: r[384,388,392,...,764]","r384 r516 r648 r396 r528 r660 r408 r540","r640 r388 r520 r652 r400 r532 r664 r412","r512 r644 r392 r524 r656 r404 r536 r668",540,39,-1427,1797,412,7,1681,1282,668,71,397,2349,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,8,1,0,"Branch1 lane0: r[384,388,392,...,764]","r672 r420 r552 r684 r432 r564 r696 r444","r544 r676 r424 r556 r688 r436 r568 r700","r416 r548 r680 r428 r560 r692 r440 r572",672,72,1118,1521,544,40,-222,2753,416,8,-395,3201,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,9,1,1,"Branch1 lane0: r[384,388,392,...,764]","r672 r420 r552 r684 r432 r564 r696 r444","r544 r676 r424 r556 r688 r436 r568 r700","r416 r548 r680 r428 r560 r692 r440 r572",420,9,1082,1874,676,73,-892,3369,548,41,1247,3425,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,10,1,2,"Branch1 lane0: r[384,388,392,...,764]","r672 r420 r552 r684 r432 r564 r696 r444","r544 r676 r424 r556 r688 r436 r568 r700","r416 r548 r680 r428 r560 r692 r440 r572",552,42,-729,2827,424,10,992,1028,680,74,588,3453,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,11,1,3,"Branch1 lane0: r[384,388,392,...,764]","r672 r420 r552 r684 r432 r564 r696 r444","r544 r676 r424 r556 r688 r436 r568 r700","r416 r548 r680 r428 r560 r692 r440 r572",684,75,341,2514,556,43,124,1857,428,11,-1212,361,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,12,1,4,"Branch1 lane0: r[384,388,392,...,764]","r672 r420 r552 r684 r432 r564 r696 r444","r544 r676 r424 r556 r688 r436 r568 r700","r416 r548 r680 r428 r560 r692 r440 r572",432,12,1202,3002,688,76,-1713,3257,560,44,1577,3070,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,13,1,5,"Branch1 lane0: r[384,388,392,...,764]","r672 r420 r552 r684 r432 r564 r696 r444","r544 r676 r424 r556 r688 r436 r568 r700","r416 r548 r680 r428 r560 r692 r440 r572",564,45,-714,2968,436,13,1626,765,692,77,-235,1248,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,14,1,6,"Branch1 lane0: r[384,388,392,...,764]","r672 r420 r552 r684 r432 r564 r696 r444","r544 r676 r424 r556 r688 r436 r568 r700","r416 r548 r680 r428 r560 r692 r440 r572",696,78,775,371,568,46,-661,1392,440,14,1331,1449,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,15,1,7,"Branch1 lane0: r[384,388,392,...,764]","r672 r420 r552 r684 r432 r564 r696 r444","r544 r676 r424 r556 r688 r436 r568 r700","r416 r548 r680 r428 r560 r692 r440 r572",444,15,-1668,223,700,79,-1379,174,572,47,-1130,3206,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,16,2,0,"Branch1 lane0: r[384,388,392,...,764]","r576 r708 r456 r588 r720 r468 r600 r732","r448 r580 r712 r460 r592 r724 r472 r604","r704 r452 r584 r716 r464 r596 r728 r476",576,48,1520,460,448,16,867,3310,704,80,723,1265,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,17,2,1,"Branch1 lane0: r[384,388,392,...,764]","r576 r708 r456 r588 r720 r468 r600 r732","r448 r580 r712 r460 r592 r724 r472 r604","r704 r452 r584 r716 r464 r596 r728 r476",708,81,190,1786,580,49,-1188,1278,452,17,-432,779,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,18,2,2,"Branch1 lane0: r[384,388,392,...,764]","r576 r708 r456 r588 r720 r468 r600 r732","r448 r580 r712 r460 r592 r724 r472 r604","r704 r452 r584 r716 r464 r596 r728 r476",456,18,-1591,3021,712,82,1580,1024,584,50,-54,2258,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,19,2,3,"Branch1 lane0: r[384,388,392,...,764]","r576 r708 r456 r588 r720 r468 r600 r732","r448 r580 r712 r460 r592 r724 r472 r604","r704 r452 r584 r716 r464 r596 r728 r476",588,51,-631,1674,460,19,-858,923,716,83,-871,2875,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,20,2,4,"Branch1 lane0: r[384,388,392,...,764]","r576 r708 r456 r588 r720 r468 r600 r732","r448 r580 r712 r460 r592 r724 r472 r604","r704 r452 r584 r716 r464 r596 r728 r476",720,84,-511,2802,592,52,757,2276,464,20,-39,2399,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,21,2,5,"Branch1 lane0: r[384,388,392,...,764]","r576 r708 r456 r588 r720 r468 r600 r732","r448 r580 r712 r460 r592 r724 r472 r604","r704 r452 r584 r716 r464 r596 r728 r476",468,21,-1416,1209,724,85,1391,2013,596,53,-437,732,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,22,2,6,"Branch1 lane0: r[384,388,392,...,764]","r576 r708 r456 r588 r720 r468 r600 r732","r448 r580 r712 r460 r592 r724 r472 r604","r704 r452 r584 r716 r464 r596 r728 r476",600,54,-177,3176,472,22,1507,2412,728,86,-1351,1820,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,23,2,7,"Branch1 lane0: r[384,388,392,...,764]","r576 r708 r456 r588 r720 r468 r600 r732","r448 r580 r712 r460 r592 r724 r472 r604","r704 r452 r584 r716 r464 r596 r728 r476",732,87,410,397,604,55,-1108,2030,476,23,-1660,1681,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,24,3,0,"Branch1 lane0: r[384,388,392,...,764]","r480 r612 r744 r492 r624 r756 r504 r636","r736 r484 r616 r748 r496 r628 r760 r508","r608 r740 r488 r620 r752 r500 r632 r764",480,24,-704,3062,736,88,1590,1118,608,56,1521,3235,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,25,3,1,"Branch1 lane0: r[384,388,392,...,764]","r480 r612 r744 r492 r624 r756 r504 r636","r736 r484 r616 r748 r496 r628 r760 r508","r608 r740 r488 r620 r752 r500 r632 r764",612,57,-88,1247,484,25,-32,1082,740,89,-242,2565,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,26,3,2,"Branch1 lane0: r[384,388,392,...,764]","r480 r612 r744 r492 r624 r756 r504 r636","r736 r484 r616 r748 r496 r628 r760 r508","r608 r740 r488 r620 r752 r500 r632 r764",744,90,-11,588,616,58,-4,2728,488,26,-630,992,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,27,3,3,"Branch1 lane0: r[384,388,392,...,764]","r480 r612 r744 r492 r624 r756 r504 r636","r736 r484 r616 r748 r496 r628 r760 r508","r608 r740 r488 r620 r752 r500 r632 r764",492,27,-1600,2245,748,91,1728,341,620,59,-943,124,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,28,3,4,"Branch1 lane0: r[384,388,392,...,764]","r480 r612 r744 r492 r624 r756 r504 r636","r736 r484 r616 r748 r496 r628 r760 r508","r608 r740 r488 r620 r752 r500 r632 r764",624,60,-200,1577,496,28,-387,1202,752,92,-550,1744,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,29,3,5,"Branch1 lane0: r[384,388,392,...,764]","r480 r612 r744 r492 r624 r756 r504 r636","r736 r484 r616 r748 r496 r628 r760 r508","r608 r740 r488 r620 r752 r500 r632 r764",756,93,-25,3222,628,61,1248,2743,500,29,-489,1626,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,30,3,6,"Branch1 lane0: r[384,388,392,...,764]","r480 r612 r744 r492 r624 r756 r504 r636","r736 r484 r616 r748 r496 r628 r760 r508","r608 r740 r488 r620 r752 r500 r632 r764",504,30,1392,1331,760,94,156,775,632,62,371,2796,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,0,31,3,7,"Branch1 lane0: r[384,388,392,...,764]","r480 r612 r744 r492 r624 r756 r504 r636","r736 r484 r616 r748 r496 r628 r760 r508","r608 r740 r488 r620 r752 r500 r632 r764",636,63,174,2327,508,31,-251,1789,764,95,-1250,2078,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,0,0,0,"Branch1 lane1: r[385,389,393,...,765]","r385 r517 r649 r397 r529 r661 r409 r541","r641 r389 r521 r653 r401 r533 r665 r413","r513 r645 r393 r525 r657 r405 r537 r669",385,0,-147,1,641,64,1265,1520,513,32,460,867,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,1,0,1,"Branch1 lane1: r[385,389,393,...,765]","r385 r517 r649 r397 r529 r661 r409 r541","r641 r389 r521 r653 r401 r533 r665 r413","r513 r645 r393 r525 r657 r405 r537 r669",517,33,1278,3025,389,1,779,1100,645,65,-1671,2269,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,2,0,2,"Branch1 lane1: r[385,389,393,...,765]","r385 r517 r649 r397 r529 r661 r409 r541","r641 r389 r521 r653 r401 r533 r665 r413","r513 r645 r393 r525 r657 r405 r537 r669",649,66,1024,3403,521,34,-1199,1866,393,2,-436,50,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,3,0,3,"Branch1 lane1: r[385,389,393,...,765]","r385 r517 r649 r397 r529 r661 r409 r541","r641 r389 r521 r653 r401 r533 r665 r413","r513 r645 r393 r525 r657 r405 r537 r669",397,3,923,3145,653,67,-582,2826,525,35,1674,2599,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,4,0,4,"Branch1 lane1: r[385,389,393,...,765]","r385 r517 r649 r397 r529 r661 r409 r541","r641 r389 r521 r653 r401 r533 r665 r413","r513 r645 r393 r525 r657 r405 r537 r669",529,36,-1181,3418,401,4,-1058,2500,657,68,-655,757,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,5,0,5,"Branch1 lane1: r[385,389,393,...,765]","r385 r517 r649 r397 r529 r661 r409 r541","r641 r389 r521 r653 r401 r533 r665 r413","r513 r645 r393 r525 r657 r405 r537 r669",661,69,-1444,3020,533,37,732,2041,405,5,1209,1685,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,6,0,6,"Branch1 lane1: r[385,389,393,...,765]","r385 r517 r649 r397 r529 r661 r409 r541","r641 r389 r521 r653 r401 r533 r665 r413","r513 r645 r393 r525 r657 r405 r537 r669",409,6,-1045,548,665,70,-1637,3280,537,38,-281,1507,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,7,0,7,"Branch1 lane1: r[385,389,393,...,765]","r385 r517 r649 r397 r529 r661 r409 r541","r641 r389 r521 r653 r401 r533 r665 r413","r513 r645 r393 r525 r657 r405 r537 r669",541,39,-1427,1797,413,7,1681,1282,669,71,397,2349,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,8,1,0,"Branch1 lane1: r[385,389,393,...,765]","r673 r421 r553 r685 r433 r565 r697 r445","r545 r677 r425 r557 r689 r437 r569 r701","r417 r549 r681 r429 r561 r693 r441 r573",673,72,1118,1521,545,40,-222,2753,417,8,-395,3201,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,9,1,1,"Branch1 lane1: r[385,389,393,...,765]","r673 r421 r553 r685 r433 r565 r697 r445","r545 r677 r425 r557 r689 r437 r569 r701","r417 r549 r681 r429 r561 r693 r441 r573",421,9,1082,1874,677,73,-892,3369,549,41,1247,3425,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,10,1,2,"Branch1 lane1: r[385,389,393,...,765]","r673 r421 r553 r685 r433 r565 r697 r445","r545 r677 r425 r557 r689 r437 r569 r701","r417 r549 r681 r429 r561 r693 r441 r573",553,42,-729,2827,425,10,992,1028,681,74,588,3453,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,11,1,3,"Branch1 lane1: r[385,389,393,...,765]","r673 r421 r553 r685 r433 r565 r697 r445","r545 r677 r425 r557 r689 r437 r569 r701","r417 r549 r681 r429 r561 r693 r441 r573",685,75,341,2514,557,43,124,1857,429,11,-1212,361,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,12,1,4,"Branch1 lane1: r[385,389,393,...,765]","r673 r421 r553 r685 r433 r565 r697 r445","r545 r677 r425 r557 r689 r437 r569 r701","r417 r549 r681 r429 r561 r693 r441 r573",433,12,1202,3002,689,76,-1713,3257,561,44,1577,3070,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,13,1,5,"Branch1 lane1: r[385,389,393,...,765]","r673 r421 r553 r685 r433 r565 r697 r445","r545 r677 r425 r557 r689 r437 r569 r701","r417 r549 r681 r429 r561 r693 r441 r573",565,45,-714,2968,437,13,1626,765,693,77,-235,1248,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,14,1,6,"Branch1 lane1: r[385,389,393,...,765]","r673 r421 r553 r685 r433 r565 r697 r445","r545 r677 r425 r557 r689 r437 r569 r701","r417 r549 r681 r429 r561 r693 r441 r573",697,78,775,371,569,46,-661,1392,441,14,1331,1449,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,15,1,7,"Branch1 lane1: r[385,389,393,...,765]","r673 r421 r553 r685 r433 r565 r697 r445","r545 r677 r425 r557 r689 r437 r569 r701","r417 r549 r681 r429 r561 r693 r441 r573",445,15,-1668,223,701,79,-1379,174,573,47,-1130,3206,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,16,2,0,"Branch1 lane1: r[385,389,393,...,765]","r577 r709 r457 r589 r721 r469 r601 r733","r449 r581 r713 r461 r593 r725 r473 r605","r705 r453 r585 r717 r465 r597 r729 r477",577,48,1520,460,449,16,867,3310,705,80,723,1265,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,17,2,1,"Branch1 lane1: r[385,389,393,...,765]","r577 r709 r457 r589 r721 r469 r601 r733","r449 r581 r713 r461 r593 r725 r473 r605","r705 r453 r585 r717 r465 r597 r729 r477",709,81,190,1786,581,49,-1188,1278,453,17,-432,779,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,18,2,2,"Branch1 lane1: r[385,389,393,...,765]","r577 r709 r457 r589 r721 r469 r601 r733","r449 r581 r713 r461 r593 r725 r473 r605","r705 r453 r585 r717 r465 r597 r729 r477",457,18,-1591,3021,713,82,1580,1024,585,50,-54,2258,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,19,2,3,"Branch1 lane1: r[385,389,393,...,765]","r577 r709 r457 r589 r721 r469 r601 r733","r449 r581 r713 r461 r593 r725 r473 r605","r705 r453 r585 r717 r465 r597 r729 r477",589,51,-631,1674,461,19,-858,923,717,83,-871,2875,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
1,1,20,2,4,"Branch1 lane1: r[385,389,393,...,765]","r577 r709 r457 r589 r721 r469 r601 r733","r449 r581 r713 r461 r593 r725 r473 r605","r705 r453 r585 r717 r465 r597 r729 r477",721,84,-511,2802,593,52,757,2276,465,20,-39,2399,v4=x0_v5=x1_v6=x2,-886,y0=x0+x1+x2,y1=x0-x2+omega3*(x1-x2),y2=x0-x1-omega3*(x1-x2),0,1,2,one_multiply_dft3_column
