region,variant,block,slot,cycles
4,2,8,5,3391
4,1,8,6,3300
4,0,8,7,2966
4,3,9,0,2899
4,2,9,1,3426
4,1,9,2,3310
4,0,9,3,2979
4,0,9,4,2964
4,1,9,5,3267
4,2,9,6,3391
4,3,9,7,2946
4,0,10,0,2918
4,1,10,1,3310
4,2,10,2,3420
4,3,10,3,3008
4,3,10,4,2947
4,2,10,5,3408
4,1,10,6,3274
4,0,10,7,2968
4,3,11,0,2879
4,2,11,1,3421
4,1,11,2,3327
4,0,11,3,3007
4,0,11,4,2925
4,1,11,5,3296
4,2,11,6,3390
4,3,11,7,2909
4,0,12,0,2923
4,1,12,1,3292
4,2,12,2,3341
4,3,12,3,2892
4,3,12,4,2914
4,2,12,5,3389
4,1,12,6,3277
4,0,12,7,2987
4,3,13,0,2872
4,2,13,1,3345
4,1,13,2,3258
4,0,13,3,2967
4,0,13,4,3009
4,1,13,5,3323
4,2,13,6,3441
4,3,13,7,2908
4,0,14,0,2955
4,1,14,1,3249
4,2,14,2,3330
4,3,14,3,2930
4,3,14,4,2873
4,2,14,5,3398
4,1,14,6,3328
4,0,14,7,2981
4,3,15,0,2865
4,2,15,1,3453
4,1,15,2,3313
4,0,15,3,2968
4,0,15,4,2892
4,1,15,5,3281
4,2,15,6,3351
4,3,15,7,2950
4,0,16,0,2973
4,1,16,1,3304
4,2,16,2,3380
4,3,16,3,2904
4,3,16,4,2931
4,2,16,5,3341
4,1,16,6,3247
4,0,16,7,2979
4,3,17,0,2875
4,2,17,1,3458
4,1,17,2,3258
4,0,17,3,2933
4,0,17,4,2869
4,1,17,5,3255
4,2,17,6,3385
4,3,17,7,2943
4,0,18,0,2943
4,1,18,1,3297
4,2,18,2,3417
4,3,18,3,2908
4,3,18,4,2921
4,2,18,5,3452
4,1,18,6,3335
4,0,18,7,2963
4,3,19,0,2918
4,2,19,1,3410
4,1,19,2,3324
4,0,19,3,2957
4,0,19,4,2982
4,1,19,5,3300
4,2,19,6,3381
4,3,19,7,2884
4,0,20,0,2932
4,1,20,1,3304
4,2,20,2,3389
4,3,20,3,2931
4,3,20,4,2920
4,2,20,5,3331
4,1,20,6,3307
4,0,20,7,2990
4,3,21,0,2860
4,2,21,1,3394
4,1,21,2,3306
4,0,21,3,2946
4,0,21,4,2945
4,1,21,5,3415
4,2,21,6,3434
4,3,21,7,2905
4,0,22,0,2936
4,1,22,1,3345
4,2,22,2,3349
4,3,22,3,2918
4,3,22,4,2929
4,2,22,5,3421
4,1,22,6,3308
4,0,22,7,2986
4,3,23,0,2887
4,2,23,1,3423
4,1,23,2,3312
4,0,23,3,2998
4,0,23,4,2950
4,1,23,5,3361
4,2,23,6,3386
4,3,23,7,3014
4,0,24,0,2875
4,1,24,1,3308
4,2,24,2,3367
4,3,24,3,2930
4,3,24,4,2890
4,2,24,5,3333
4,1,24,6,3282
4,0,24,7,2975
4,3,25,0,2841
4,2,25,1,3365
4,1,25,2,3395
4,0,25,3,2973
4,0,25,4,2940
4,1,25,5,3285
4,2,25,6,3386
4,3,25,7,2920
4,0,26,0,2985
4,1,26,1,3282
4,2,26,2,3376
4,3,26,3,2918
4,3,26,4,2993
4,2,26,5,3377
4,1,26,6,3326
4,0,26,7,3006
4,3,27,0,2873
4,2,27,1,3347
4,1,27,2,3306
4,0,27,3,3020
4,0,27,4,2919
4,1,27,5,3235
4,2,27,6,3397
4,3,27,7,2896
4,0,28,0,2902
4,1,28,1,3376
4,2,28,2,3402
4,3,28,3,2895
4,3,28,4,2882
4,2,28,5,3379
4,1,28,6,3361
4,0,28,7,2981
4,3,29,0,3269
4,2,29,1,3424
4,1,29,2,3197
4,0,29,3,2996
4,0,29,4,2931
4,1,29,5,3324
4,2,29,6,3370
4,3,29,7,2899
4,0,30,0,3008
4,1,30,1,3296
4,2,30,2,3364
4,3,30,3,2947
4,3,30,4,2909
4,2,30,5,3415
4,1,30,6,3255
4,0,30,7,2980
4,3,31,0,2875
4,2,31,1,3362
4,1,31,2,3301
4,0,31,3,2960
4,0,31,4,2956
4,1,31,5,3321
4,2,31,6,3415
4,3,31,7,2922
