region,block,slot,observation,bank,cycles
0,5,3,2,2,12847
0,5,3,3,3,12354
0,5,3,4,4,12291
0,5,3,5,5,12308
0,5,3,6,6,12277
0,5,3,7,7,12441
0,5,3,8,8,12486
0,5,3,9,9,12362
0,5,3,10,10,12363
0,5,3,11,11,12357
0,5,3,12,12,12365
0,5,3,13,13,12328
0,5,3,14,14,12289
0,5,3,15,15,12315
0,5,3,16,0,12323
0,5,3,17,1,12337
0,5,3,18,2,12294
0,5,3,19,3,12321
0,5,3,20,4,12322
0,5,3,21,5,12210
0,5,3,22,6,12302
0,5,3,23,7,12245
0,5,3,24,8,12289
0,5,3,25,9,12250
0,5,3,26,10,12299
0,5,3,27,11,12360
0,5,3,28,12,12278
0,5,3,29,13,12319
0,5,3,30,14,12287
0,5,3,31,15,12404
0,6,0,0,0,12419
0,6,0,1,1,12551
0,6,0,2,2,12380
0,6,0,3,3,12384
0,6,0,4,4,12392
0,6,0,5,5,12288
0,6,0,6,6,12384
0,6,0,7,7,12339
0,6,0,8,8,12355
0,6,0,9,9,12350
0,6,0,10,10,12312
0,6,0,11,11,12465
0,6,0,12,12,12504
0,6,0,13,13,12391
0,6,0,14,14,12296
0,6,0,15,15,12432
0,6,0,16,0,12330
0,6,0,17,1,12299
0,6,0,18,2,12350
0,6,0,19,3,12337
0,6,0,20,4,12373
0,6,0,21,5,12501
0,6,0,22,6,12344
0,6,0,23,7,12370
0,6,0,24,8,12384
0,6,0,25,9,12336
0,6,0,26,10,12412
0,6,0,27,11,12332
0,6,0,28,12,12415
0,6,0,29,13,12355
0,6,0,30,14,12401
0,6,0,31,15,12423
0,6,1,0,0,12220
0,6,1,1,1,12284
0,6,1,2,2,12296
0,6,1,3,3,12329
0,6,1,4,4,12462
0,6,1,5,5,12456
0,6,1,6,6,12427
0,6,1,7,7,12329
0,6,1,8,8,12367
0,6,1,9,9,12417
0,6,1,10,10,12276
0,6,1,11,11,12290
0,6,1,12,12,12408
0,6,1,13,13,12276
0,6,1,14,14,12365
0,6,1,15,15,12299
0,6,1,16,0,12211
0,6,1,17,1,12349
0,6,1,18,2,12269
0,6,1,19,3,12255
0,6,1,20,4,12349
0,6,1,21,5,12313
0,6,1,22,6,12338
0,6,1,23,7,12485
0,6,1,24,8,12461
0,6,1,25,9,12395
0,6,1,26,10,12305
0,6,1,27,11,12324
0,6,1,28,12,12249
0,6,1,29,13,12458
0,6,1,30,14,12389
0,6,1,31,15,12344
0,6,2,0,0,12260
0,6,2,1,1,12316
0,6,2,2,2,12834
0,6,2,3,3,12435
0,6,2,4,4,12308
0,6,2,5,5,12437
0,6,2,6,6,12356
0,6,2,7,7,12372
0,6,2,8,8,12365
0,6,2,9,9,12305
0,6,2,10,10,12434
0,6,2,11,11,12373
0,6,2,12,12,12431
0,6,2,13,13,12241
0,6,2,14,14,12386
0,6,2,15,15,12285
0,6,2,16,0,12269
0,6,2,17,1,12245
0,6,2,18,2,12357
